,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,target
13916,5054502,1,0,1,0,135000.0,4,4,0,1,-15884,-1003,1,0,0,0,8,2.0,0,0,0
13917,5054503,0,0,1,0,243000.0,1,4,1,1,-22702,365243,1,0,0,0,17,2.0,0,6,0
13918,5054506,0,0,1,0,243000.0,1,4,1,1,-22702,365243,1,0,0,0,17,2.0,-11,6,0
13919,5054507,0,0,1,0,243000.0,1,4,1,1,-22702,365243,1,0,0,0,17,2.0,-8,6,0
13920,5054508,0,0,1,0,243000.0,1,4,1,1,-22702,365243,1,0,0,0,17,2.0,0,6,0
13921,5054509,0,0,1,0,243000.0,1,4,1,1,-22702,365243,1,0,0,0,17,2.0,0,6,0
13922,5054510,1,1,1,0,78750.0,4,4,3,1,-8251,-181,1,1,0,0,14,1.0,0,0,0
13923,5054511,1,1,1,0,78750.0,4,4,3,1,-8251,-181,1,1,0,0,14,1.0,0,6,0
13924,5054512,1,1,1,0,78750.0,4,4,3,1,-8251,-181,1,1,0,0,14,1.0,0,6,0
13925,5054513,0,0,1,2,144000.0,4,4,1,1,-12393,-1854,1,1,1,0,2,4.0,-1,0,0
13926,5054514,0,0,1,2,144000.0,4,4,1,1,-12393,-1854,1,1,1,0,2,4.0,-4,0,0
13927,5054515,0,0,1,2,144000.0,4,4,1,1,-12393,-1854,1,1,1,0,2,4.0,0,0,0
13928,5054516,0,1,1,1,135000.0,4,1,1,1,-10014,-2311,1,0,0,0,17,3.0,-32,0,0
13929,5054517,0,1,1,1,135000.0,4,1,1,1,-10014,-2311,1,0,0,0,17,3.0,0,6,0
13930,5054518,0,1,1,1,135000.0,4,1,1,1,-10014,-2311,1,0,0,0,17,3.0,-33,0,0
13931,5054519,0,1,1,1,135000.0,4,1,1,1,-10014,-2311,1,0,0,0,17,3.0,0,6,0
13932,5054520,0,1,1,1,135000.0,4,1,1,1,-10014,-2311,1,0,0,0,17,3.0,0,6,0
13933,5054521,0,1,1,1,135000.0,4,1,1,1,-10014,-2311,1,0,0,0,17,3.0,-10,0,0
13934,5054522,0,1,1,1,135000.0,4,1,1,1,-10014,-2311,1,0,0,0,17,3.0,0,0,0
13935,5054524,0,0,0,2,180000.0,4,4,1,1,-16611,-8369,1,0,0,0,17,4.0,0,7,0
13936,5054526,0,0,1,2,90000.0,0,4,1,1,-13864,-1399,1,0,0,0,12,4.0,-38,0,0
13937,5054527,0,0,1,2,90000.0,0,4,1,1,-13864,-1399,1,0,0,0,12,4.0,0,6,0
13938,5054531,0,0,1,0,189000.0,4,4,1,1,-15787,-2188,1,1,0,0,0,2.0,0,6,0
13939,5054532,0,0,1,0,189000.0,4,4,1,1,-15787,-2188,1,1,0,0,0,2.0,-30,7,0
13940,5054533,0,0,1,0,189000.0,4,4,1,1,-15787,-2188,1,1,0,0,0,2.0,0,6,0
13941,5054536,0,0,1,0,189000.0,4,4,1,1,-15787,-2188,1,1,0,0,0,2.0,0,6,0
13942,5054537,0,0,1,0,189000.0,4,4,1,1,-15787,-2188,1,1,0,0,0,2.0,0,6,0
13943,5054541,0,0,1,0,189000.0,4,4,1,1,-15787,-2188,1,1,0,0,0,2.0,0,6,0
13944,5054542,0,0,1,0,189000.0,4,4,1,1,-15787,-2188,1,1,0,0,0,2.0,0,6,0
13945,5054543,1,0,1,1,202500.0,0,4,1,1,-16184,-1003,1,0,0,0,4,3.0,-53,0,0
13946,5054544,1,0,1,1,202500.0,0,4,1,1,-16184,-1003,1,0,0,0,4,3.0,-3,6,0
13947,5054545,1,0,1,1,202500.0,0,4,1,1,-16184,-1003,1,0,0,0,4,3.0,0,6,0
13948,5054546,1,0,1,1,202500.0,0,4,1,1,-16184,-1003,1,0,0,0,4,3.0,0,6,0
13949,5054547,1,0,1,1,202500.0,0,4,1,1,-16184,-1003,1,0,0,0,4,3.0,0,0,0
13950,5054548,0,0,1,0,202500.0,4,4,0,1,-15168,-1489,1,0,0,0,14,2.0,-1,6,0
13951,5054550,0,1,1,0,180000.0,1,4,1,2,-23952,365243,1,0,0,0,17,2.0,0,6,0
13952,5054553,0,0,1,0,112500.0,1,4,2,1,-23632,365243,1,0,0,0,17,1.0,0,6,0
13953,5054554,0,0,1,0,112500.0,1,4,2,1,-23632,365243,1,0,0,0,17,1.0,0,0,0
13954,5054555,0,0,1,0,112500.0,1,4,2,1,-23632,365243,1,0,0,0,17,1.0,0,6,0
13955,5054558,1,1,1,3,180000.0,4,4,1,1,-15036,-638,1,0,0,0,8,5.0,0,7,0
13956,5054560,1,0,0,0,135000.0,1,4,1,2,-23124,365243,1,0,0,0,17,2.0,-1,0,0
13957,5054561,1,0,0,0,135000.0,1,4,1,2,-23124,365243,1,0,0,0,17,2.0,0,1,0
13958,5054562,1,0,0,0,135000.0,1,4,1,2,-23124,365243,1,0,0,0,17,2.0,0,1,0
13959,5054563,1,0,1,1,135000.0,4,4,1,1,-18421,-1308,1,0,0,0,4,3.0,0,0,0
13960,5054564,1,0,1,1,135000.0,4,4,1,1,-18421,-1308,1,0,0,0,4,3.0,0,0,0
13961,5054565,1,0,1,1,135000.0,4,4,1,1,-18421,-1308,1,0,0,0,4,3.0,0,0,0
13962,5054566,0,1,1,2,135000.0,2,4,1,1,-14683,-5355,1,0,0,0,14,4.0,0,7,0
13963,5054567,0,1,1,2,135000.0,2,4,1,1,-14683,-5355,1,0,0,0,14,4.0,-2,6,0
13964,5054568,0,1,1,2,135000.0,2,4,1,1,-14683,-5355,1,0,0,0,14,4.0,-13,6,0
13965,5054569,0,1,1,2,135000.0,2,4,1,1,-14683,-5355,1,0,0,0,14,4.0,-7,6,0
13966,5054570,0,1,1,2,135000.0,2,4,1,1,-14683,-5355,1,0,0,0,14,4.0,0,7,0
13967,5054571,0,1,1,2,135000.0,2,4,1,1,-14683,-5355,1,0,0,0,14,4.0,0,6,0
13968,5054572,0,1,1,2,135000.0,2,4,1,1,-14683,-5355,1,0,0,0,14,4.0,0,6,0
13969,5054573,0,0,1,0,90000.0,1,4,1,1,-22331,365243,1,0,0,0,17,2.0,0,7,0
13970,5054574,0,0,1,0,90000.0,1,4,1,1,-22331,365243,1,0,0,0,17,2.0,-5,7,0
13971,5054577,0,0,1,0,382500.0,4,4,4,1,-18554,-5386,1,1,0,0,12,1.0,-4,0,0
13972,5054578,0,0,1,0,382500.0,4,4,4,1,-18554,-5386,1,1,0,0,12,1.0,0,0,0
13973,5054581,0,0,1,0,382500.0,4,4,4,1,-18554,-5386,1,1,0,0,12,1.0,-16,0,0
13974,5054582,0,0,1,0,382500.0,4,4,4,1,-18554,-5386,1,1,0,0,12,1.0,-15,0,0
13975,5054583,0,0,1,0,382500.0,4,4,4,1,-18554,-5386,1,1,0,0,12,1.0,0,0,0
13976,5054584,0,0,1,0,382500.0,4,4,4,1,-18554,-5386,1,1,0,0,12,1.0,0,0,0
13977,5054585,1,1,1,0,103500.0,4,4,3,1,-15389,-607,1,0,0,0,8,1.0,0,6,0
13978,5054586,1,1,1,0,103500.0,4,4,3,1,-15389,-607,1,0,0,0,8,1.0,0,6,0
13979,5054587,1,1,1,0,103500.0,4,4,3,1,-15389,-607,1,0,0,0,8,1.0,-25,6,0
13980,5054588,1,1,1,0,103500.0,4,4,3,1,-15389,-607,1,0,0,0,8,1.0,0,0,0
13981,5054589,1,1,1,0,103500.0,4,4,3,1,-15389,-607,1,0,0,0,8,1.0,0,6,0
13982,5054590,0,0,1,0,157500.0,1,4,1,1,-21859,365243,1,0,0,0,17,2.0,0,0,0
13983,5054591,0,0,1,0,157500.0,1,4,1,1,-21859,365243,1,0,0,0,17,2.0,-36,7,0
13984,5054592,0,0,1,0,157500.0,1,4,1,1,-21859,365243,1,0,0,0,17,2.0,-16,0,0
13985,5054593,0,0,1,0,157500.0,1,4,1,1,-21859,365243,1,0,0,0,17,2.0,-2,7,0
13986,5054594,0,0,1,0,157500.0,1,4,1,1,-21859,365243,1,0,0,0,17,2.0,-24,0,0
13987,5054595,0,0,1,0,157500.0,1,4,1,1,-21859,365243,1,0,0,0,17,2.0,-13,0,0
13988,5054596,0,0,1,0,157500.0,1,4,1,1,-21859,365243,1,0,0,0,17,2.0,0,6,0
13989,5054598,1,1,1,0,135000.0,0,4,1,1,-11325,-2433,1,0,0,0,8,2.0,0,6,0
13990,5054601,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,0,0,0
13991,5054603,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,0,6,0
13992,5054604,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,-7,6,0
13993,5054605,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,-4,6,0
13994,5054606,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,0,6,0
13995,5054607,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,0,6,0
13996,5054608,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,-3,7,0
13997,5054609,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,-25,6,0
13998,5054610,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,-13,7,0
13999,5054611,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,0,6,0
14000,5054612,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,-6,6,0
14001,5054613,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,0,7,0
14002,5054614,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,0,6,0
14003,5054615,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,-3,6,0
14004,5054616,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,0,7,0
14005,5054617,0,0,1,0,292500.0,1,4,1,1,-21076,365243,1,0,0,0,17,2.0,0,6,0
14006,5054618,0,1,0,0,180000.0,4,4,3,2,-17710,-6937,1,0,0,0,14,1.0,-21,6,0
14007,5054619,0,1,0,0,180000.0,4,4,3,2,-17710,-6937,1,0,0,0,14,1.0,0,0,0
14008,5054620,0,0,1,0,166500.0,4,1,0,5,-11221,-393,1,1,0,0,3,2.0,0,7,0
14009,5054622,0,0,1,0,112500.0,1,4,4,1,-22034,365243,1,0,0,0,17,1.0,0,7,0
14010,5054625,0,0,1,0,112500.0,1,4,4,1,-22034,365243,1,0,0,0,17,1.0,-18,6,0
14011,5054626,0,0,1,0,112500.0,1,4,4,1,-22034,365243,1,0,0,0,17,1.0,0,0,0
14012,5054627,1,1,1,1,360000.0,0,1,1,1,-14967,-2403,1,0,1,0,10,3.0,0,0,0
14013,5054628,1,1,1,1,360000.0,0,1,1,1,-14967,-2403,1,0,1,0,10,3.0,0,6,0
14014,5054629,1,1,1,1,360000.0,0,1,1,1,-14967,-2403,1,0,1,0,10,3.0,0,0,0
14015,5054630,1,1,1,1,360000.0,0,1,1,1,-14967,-2403,1,0,1,0,10,3.0,0,0,0
14016,5054631,1,1,1,1,360000.0,0,1,1,1,-14967,-2403,1,0,1,0,10,3.0,-1,7,0
14017,5054632,1,1,1,1,360000.0,0,1,1,1,-14967,-2403,1,0,1,0,10,3.0,-5,0,0
14018,5054633,1,1,1,1,360000.0,0,1,1,1,-14967,-2403,1,0,1,0,10,3.0,-5,0,0
14019,5054634,1,1,1,1,360000.0,0,1,1,1,-14967,-2403,1,0,1,0,10,3.0,0,6,0
14020,5054636,1,1,1,0,180000.0,4,1,1,1,-15444,-393,1,0,0,0,15,2.0,0,6,0
14021,5054637,1,1,1,0,180000.0,4,1,1,1,-15444,-393,1,0,0,0,15,2.0,0,6,0
14022,5054638,0,0,1,2,180000.0,4,4,1,1,-13542,-424,1,0,1,0,14,4.0,-19,7,0
14023,5054639,0,0,1,2,180000.0,4,4,1,1,-13542,-424,1,0,1,0,14,4.0,-7,7,0
14024,5054640,0,0,1,2,180000.0,4,4,1,1,-13542,-424,1,0,1,0,14,4.0,0,7,0
14025,5054641,0,0,1,2,180000.0,4,4,1,1,-13542,-424,1,0,1,0,14,4.0,0,0,0
14026,5054642,0,0,0,0,157500.0,0,4,1,1,-19453,-3680,1,0,0,0,0,2.0,0,6,0
14027,5054643,0,0,0,0,157500.0,0,4,1,1,-19453,-3680,1,0,0,0,0,2.0,0,7,0
14028,5054644,0,0,0,0,157500.0,0,4,1,1,-19453,-3680,1,0,0,0,0,2.0,0,6,0
14029,5054645,0,0,0,0,157500.0,0,4,1,1,-19453,-3680,1,0,0,0,0,2.0,0,7,0
14030,5054646,0,0,0,0,157500.0,0,4,1,1,-19453,-3680,1,0,0,0,0,2.0,0,6,0
14031,5054648,0,0,1,0,112500.0,1,4,3,1,-24238,365243,1,0,0,0,17,1.0,0,6,0
14032,5054652,0,0,1,0,202500.0,4,4,2,1,-21878,-7851,1,0,0,0,1,1.0,0,6,0
14033,5054653,0,0,1,0,202500.0,4,4,2,1,-21878,-7851,1,0,0,0,1,1.0,0,7,0
14034,5054654,0,0,1,0,202500.0,4,4,2,1,-21878,-7851,1,0,0,0,1,1.0,0,6,0
14035,5054655,0,0,1,0,202500.0,4,4,2,1,-21878,-7851,1,0,0,0,1,1.0,0,7,0
14036,5054656,0,0,1,0,202500.0,4,4,2,1,-21878,-7851,1,0,0,0,1,1.0,0,7,0
14037,5054658,0,0,1,0,67500.0,1,4,4,1,-23300,365243,1,0,1,0,17,1.0,-25,6,0
14038,5054659,0,0,1,0,67500.0,1,4,4,1,-23300,365243,1,0,1,0,17,1.0,0,6,0
14039,5054660,0,0,1,0,67500.0,1,4,4,1,-23300,365243,1,0,1,0,17,1.0,0,6,0
14040,5054661,1,1,1,0,135000.0,4,1,3,1,-10699,-1550,1,0,0,0,4,1.0,-22,6,0
14041,5054663,1,0,0,0,103500.0,0,2,3,5,-8412,-1033,1,0,0,0,8,1.0,0,6,0
14042,5054664,0,0,1,0,135000.0,0,1,1,1,-23122,-3621,1,0,0,0,14,2.0,0,0,0
14043,5054665,0,0,1,0,135000.0,0,1,1,1,-23122,-3621,1,0,0,0,14,2.0,0,7,0
14044,5054668,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,-11,6,0
14045,5054669,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,7,0
14046,5054670,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,6,0
14047,5054671,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,-33,7,0
14048,5054672,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,6,0
14049,5054673,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,6,0
14050,5054674,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,7,0
14051,5054676,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,-21,6,0
14052,5054678,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,0,0
14053,5054679,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,6,0
14054,5054680,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,6,0
14055,5054681,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,-17,6,0
14056,5054682,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,6,0
14057,5054683,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,6,0
14058,5054684,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,-27,6,0
14059,5054685,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,7,0
14060,5054686,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,0,0
14061,5054687,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,6,0
14062,5054688,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,6,0
14063,5054689,1,0,1,0,225000.0,0,1,3,1,-10182,-2403,1,0,0,0,14,1.0,0,6,0
14064,5054690,1,0,0,2,360000.0,4,1,1,4,-15001,-1246,1,0,0,0,3,4.0,-17,6,0
14065,5054691,1,0,0,2,360000.0,4,1,1,4,-15001,-1246,1,0,0,0,3,4.0,0,6,0
14066,5054692,1,0,0,2,360000.0,4,1,1,4,-15001,-1246,1,0,0,0,3,4.0,0,6,0
14067,5054693,1,0,0,2,360000.0,4,1,1,4,-15001,-1246,1,0,0,0,3,4.0,0,6,0
14068,5054694,1,0,0,2,360000.0,4,1,1,4,-15001,-1246,1,0,0,0,3,4.0,0,0,0
14069,5054697,1,1,1,0,157500.0,4,1,1,1,-16553,-6908,1,0,0,0,8,2.0,0,6,0
14070,5054698,1,1,1,0,157500.0,4,1,1,1,-16553,-6908,1,0,0,0,8,2.0,0,6,0
14071,5054699,1,1,1,0,157500.0,4,1,1,1,-16553,-6908,1,0,0,0,8,2.0,0,0,0
14072,5054702,1,1,1,1,135000.0,4,4,0,2,-15154,-1611,1,1,0,0,17,3.0,0,7,0
14073,5054703,1,1,1,0,180000.0,1,1,1,1,-20693,365243,1,0,0,0,17,2.0,-17,0,0
14074,5054704,1,1,1,0,180000.0,1,1,1,1,-20693,365243,1,0,0,0,17,2.0,0,0,0
14075,5054705,1,1,1,0,180000.0,1,1,1,1,-20693,365243,1,0,0,0,17,2.0,-13,0,0
14076,5054706,0,0,0,1,58500.0,4,4,1,1,-14437,-2341,1,0,0,0,3,3.0,0,6,0
14077,5054707,0,0,1,0,103500.0,0,4,1,1,-18292,-638,1,1,1,0,8,2.0,0,6,0
14078,5054709,0,0,1,0,103500.0,0,4,1,1,-18292,-638,1,1,1,0,8,2.0,0,7,0
14079,5054710,0,0,1,0,103500.0,0,4,1,1,-18292,-638,1,1,1,0,8,2.0,0,6,0
14080,5054711,0,0,1,0,103500.0,0,4,1,1,-18292,-638,1,1,1,0,8,2.0,-14,6,0
14081,5054712,0,0,1,0,103500.0,0,4,1,1,-18292,-638,1,1,1,0,8,2.0,0,6,0
14082,5054713,0,0,1,0,103500.0,0,4,1,1,-18292,-638,1,1,1,0,8,2.0,0,0,0
14083,5054714,0,0,1,0,103500.0,0,4,1,1,-18292,-638,1,1,1,0,8,2.0,0,6,0
14084,5054715,0,0,1,0,103500.0,0,4,1,1,-18292,-638,1,1,1,0,8,2.0,-28,6,0
14085,5054716,0,0,1,0,103500.0,0,4,1,1,-18292,-638,1,1,1,0,8,2.0,0,6,0
14086,5054717,0,0,1,0,103500.0,0,4,1,1,-18292,-638,1,1,1,0,8,2.0,0,6,0
14087,5054718,1,1,1,2,81000.0,4,1,3,1,-11882,-181,1,0,0,0,9,3.0,0,6,0
14088,5054719,1,1,1,2,81000.0,4,1,3,1,-11882,-181,1,0,0,0,9,3.0,0,6,0
14089,5054722,0,0,1,2,90000.0,4,4,2,1,-11345,-3437,1,0,0,0,17,3.0,0,6,0
14090,5054726,0,0,1,1,112500.0,2,4,1,1,-18791,-1003,1,1,0,0,10,3.0,0,0,0
14091,5054727,0,0,1,1,112500.0,2,4,1,1,-18791,-1003,1,1,0,0,10,3.0,0,0,0
14092,5054728,0,0,1,1,112500.0,2,4,1,1,-18791,-1003,1,1,0,0,10,3.0,0,6,0
14093,5054729,0,0,1,0,236250.0,1,4,4,1,-24963,365243,1,0,1,0,17,1.0,0,6,0
14094,5054732,0,0,0,1,157500.0,0,1,1,1,-11042,-1581,1,0,0,0,6,3.0,-26,0,0
14095,5054733,0,0,0,1,157500.0,0,1,1,1,-11042,-1581,1,0,0,0,6,3.0,0,6,0
14096,5054736,0,0,1,0,157500.0,4,4,0,1,-13560,-4154,1,0,0,0,14,2.0,0,7,0
14097,5054737,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,7,0
14098,5054738,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,7,0
14099,5054739,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,6,0
14100,5054740,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,7,0
14101,5054741,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,0,0
14102,5054742,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,0,0
14103,5054743,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,7,0
14104,5054744,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,7,0
14105,5054745,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,0,0
14106,5054746,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,-10,6,0
14107,5054747,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,0,0
14108,5054748,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,-24,7,0
14109,5054749,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,6,0
14110,5054750,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,7,0
14111,5054751,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,0,0,0
14112,5054752,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,8,2.0,-7,7,0
14113,5054754,0,0,1,0,45000.0,2,4,1,1,-20200,-9404,1,1,0,0,1,2.0,-22,0,0
14114,5054755,0,0,1,0,45000.0,2,4,1,1,-20200,-9404,1,1,0,0,1,2.0,0,0,0
14115,5054756,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,0,6,0
14116,5054757,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,-15,7,0
14117,5054758,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,-10,6,0
14118,5054759,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,0,6,0
14119,5054760,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,0,6,0
14120,5054761,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,0,6,0
14121,5054762,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,-18,0,0
14122,5054763,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,0,6,0
14123,5054764,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,0,6,0
14124,5054765,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,-13,0,0
14125,5054766,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,0,6,0
14126,5054767,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,11,4.0,0,0,0
14127,5054768,1,0,1,0,180000.0,2,4,0,1,-9208,-2494,1,0,0,0,8,2.0,0,0,0
14128,5054769,1,0,1,0,180000.0,2,4,0,1,-9208,-2494,1,0,0,0,8,2.0,-15,6,0
14129,5054770,1,0,1,0,180000.0,2,4,0,1,-9208,-2494,1,0,0,0,8,2.0,-20,6,0
14130,5054771,1,0,1,0,180000.0,2,4,0,1,-9208,-2494,1,0,0,0,8,2.0,0,0,0
14131,5054772,1,0,1,0,180000.0,2,4,0,1,-9208,-2494,1,0,0,0,8,2.0,0,6,0
14132,5054773,1,0,1,0,180000.0,2,4,0,1,-9208,-2494,1,0,0,0,8,2.0,0,6,0
14133,5054774,1,0,1,0,225000.0,4,4,1,1,-21362,-1520,1,0,0,0,8,2.0,-24,6,0
14134,5054775,1,0,1,0,225000.0,4,4,1,1,-21362,-1520,1,0,0,0,8,2.0,0,6,0
14135,5054776,1,0,1,0,225000.0,4,4,1,1,-21362,-1520,1,0,0,0,8,2.0,-28,6,0
14136,5054777,1,0,1,0,225000.0,4,4,1,1,-21362,-1520,1,0,0,0,8,2.0,-1,6,0
14137,5054778,1,0,1,0,225000.0,4,4,1,1,-21362,-1520,1,0,0,0,8,2.0,0,6,0
14138,5055997,0,0,1,0,180000.0,4,1,1,1,-16013,-1517,1,0,1,0,2,2.0,0,0,0
14139,5055998,0,0,1,0,180000.0,4,1,1,1,-16013,-1517,1,0,1,0,2,2.0,-16,0,0
14140,5055999,1,1,1,0,135000.0,0,4,1,1,-14655,-239,1,1,0,0,3,2.0,-1,6,0
14141,5056001,1,1,1,0,135000.0,4,4,1,1,-21112,-2490,1,1,1,0,10,2.0,-9,6,0
14142,5056002,0,1,1,0,247500.0,2,1,3,1,-12019,-4773,1,1,1,0,3,1.0,0,7,0
14143,5056006,0,1,1,0,202500.0,2,1,3,1,-14126,-2674,1,0,0,1,3,1.0,-9,6,0
14144,5056007,0,1,1,0,202500.0,2,1,3,1,-14126,-2674,1,0,0,1,3,1.0,0,6,0
14145,5056008,0,1,1,0,202500.0,2,1,3,1,-14126,-2674,1,0,0,1,3,1.0,-10,6,0
14146,5056009,0,1,1,0,112500.0,4,4,1,1,-16958,-755,1,0,1,0,5,2.0,-1,6,0
14147,5056011,1,0,0,3,58500.0,4,4,1,5,-16087,-1000,1,1,1,0,8,5.0,0,6,0
14148,5056012,0,0,1,0,90000.0,1,4,1,1,-24182,365243,1,0,1,0,17,2.0,0,6,0
14149,5056013,0,0,1,0,90000.0,1,4,1,1,-24182,365243,1,0,1,0,17,2.0,0,6,0
14150,5056014,0,0,1,0,90000.0,1,4,1,1,-24182,365243,1,0,1,0,17,2.0,0,0,0
14151,5056015,1,1,1,2,202500.0,0,1,1,1,-18302,-2124,1,0,0,0,10,4.0,0,6,0
14152,5056016,0,0,1,0,157500.0,1,4,0,1,-21751,365243,1,0,0,0,17,2.0,0,3,1
14153,5056017,1,1,0,0,157500.0,4,4,1,1,-20627,-178,1,0,0,0,4,2.0,0,7,0
14154,5056019,0,0,1,0,90000.0,4,4,2,1,-18512,-1213,1,0,0,0,3,1.0,0,6,0
14155,5056020,0,0,0,0,121500.0,4,4,1,1,-16119,-3312,1,0,0,0,17,2.0,0,0,0
14156,5056021,0,0,1,1,90000.0,4,1,1,1,-13546,-3373,1,0,0,0,1,3.0,0,6,0
14157,5056022,0,0,1,0,103500.0,1,4,3,1,-18833,365243,1,0,0,0,17,1.0,0,6,0
14158,5056023,0,0,1,0,112500.0,1,4,4,1,-21774,365243,1,0,0,0,17,1.0,-22,7,0
14159,5056025,0,0,1,0,117000.0,4,4,4,1,-14297,-2917,1,0,0,0,8,1.0,-3,7,0
14160,5056027,0,1,1,0,360000.0,4,4,2,1,-10597,-574,1,1,0,0,11,1.0,0,0,0
14161,5056028,0,1,1,0,360000.0,4,4,2,1,-10597,-574,1,1,0,0,11,1.0,0,0,0
